user_id,job_id,rating_explicite,commentaire_texte_anglais,sentiment_score,sentiment_label,normalized_rating,normalized_sentiment,enhanced_rating
user_822,job_110,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_959,job_275,,,0.0,NEUTRAL,,0.5,0.5
user_166,job_202,,,0.0,NEUTRAL,,0.5,0.5
user_364,job_402,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_958,job_83,3.0,Comment for job 334,-0.7500860095024109,NEGATIVE,0.5,0.12495699524879456,0.38748709857463837
user_434,job_190,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_665,job_454,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_683,job_282,,Comment for job 337,-0.9093018770217896,NEGATIVE,,0.045349061489105225,0.36360471844673153
user_642,job_406,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_127,job_396,2.0,Comment for job 339,-0.8265206813812256,NEGATIVE,0.25,0.08673965930938721,0.20102189779281615
user_824,job_498,,,0.0,NEUTRAL,,0.5,0.5
user_784,job_45,,Comment for job 341,0.6415921449661255,POSITIVE,,0.8207960724830627,0.5962388217449188
user_310,job_404,3.0,Comment for job 342,-0.8971977829933167,NEGATIVE,0.5,0.051401108503341675,0.3654203325510025
user_125,job_12,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_171,job_388,,Comment for job 344,-0.8218651413917542,NEGATIVE,,0.08906742930412292,0.37672022879123684
user_133,job_179,5.0,Comment for job 345,-0.6924817562103271,NEGATIVE,1.0,0.15375912189483643,0.7461277365684509
user_881,job_270,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_212,job_258,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_151,job_499,2.0,Comment for job 348,-0.8905126452445984,NEGATIVE,0.25,0.054743677377700806,0.19142310321331024
user_539,job_148,4.0,Comment for job 349,-0.9030693173408508,NEGATIVE,0.75,0.048465341329574585,0.5395396023988723
user_411,job_81,5.0,Comment for job 350,0.5323655605316162,POSITIVE,1.0,0.7661827802658081,0.9298548340797423
user_598,job_99,,,0.0,NEUTRAL,,0.5,0.5
user_835,job_366,,,0.0,NEUTRAL,,0.5,0.5
user_186,job_227,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_993,job_58,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_543,job_499,2.0,Comment for job 355,-0.9064131379127502,NEGATIVE,0.25,0.04679343104362488,0.18903802931308744
user_819,job_213,,Comment for job 356,-0.9272959232330322,NEGATIVE,,0.03635203838348389,0.36090561151504513
user_618,job_466,4.0,Comment for job 357,-0.805533230304718,NEGATIVE,0.75,0.09723338484764099,0.5541700154542922
user_975,job_313,2.0,Comment for job 358,-0.8947431445121765,NEGATIVE,0.25,0.05262842774391174,0.1907885283231735
user_723,job_333,2.0,Comment for job 359,-0.9007739424705505,NEGATIVE,0.25,0.04961302876472473,0.1898839086294174
user_908,job_432,,Comment for job 360,-0.8138843178749084,NEGATIVE,,0.09305784106254578,0.3779173523187637
user_99,job_281,1.0,Comment for job 361,-0.92439866065979,NEGATIVE,0.0,0.03780066967010498,0.011340200901031494
user_22,job_358,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_567,job_191,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_414,job_122,3.0,Comment for job 364,-0.886454164981842,NEGATIVE,0.5,0.05677291750907898,0.3670318752527237
user_944,job_375,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_175,job_440,,,0.0,NEUTRAL,,0.5,0.5
user_374,job_181,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_532,job_191,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_177,job_402,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_846,job_34,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_353,job_88,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_97,job_139,,Comment for job 372,-0.9232197403907776,NEGATIVE,,0.038390129804611206,0.3615170389413833
user_614,job_6,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_236,job_366,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_637,job_452,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_799,job_483,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_979,job_374,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_899,job_129,,,0.0,NEUTRAL,,0.5,0.5
user_684,job_129,5.0,Comment for job 379,-0.9243465065956116,NEGATIVE,1.0,0.037826746702194214,0.7113480240106582
user_411,job_37,3.0,Comment for job 380,-0.8575219511985779,NEGATIVE,0.5,0.07123902440071106,0.3713717073202133
user_652,job_176,,,0.0,NEUTRAL,,0.5,0.5
user_428,job_198,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_243,job_341,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_340,job_237,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_99,job_321,3.0,Comment for job 385,-0.7690882086753845,NEGATIVE,0.5,0.11545589566230774,0.3846367686986923
user_107,job_83,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_379,job_309,4.0,Comment for job 387,-0.8852813243865967,NEGATIVE,0.75,0.05735933780670166,0.5422078013420104
user_907,job_147,5.0,Comment for job 388,-0.8811707496643066,NEGATIVE,1.0,0.05941462516784668,0.7178243875503539
user_470,job_169,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_145,job_160,5.0,Comment for job 390,-0.9440040588378906,NEGATIVE,1.0,0.027997970581054688,0.7083993911743164
user_521,job_6,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_178,job_423,5.0,Comment for job 392,-0.8986620903015137,NEGATIVE,1.0,0.050668954849243164,0.7152006864547729
user_225,job_222,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_3,job_89,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_296,job_392,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_575,job_97,,Comment for job 396,-0.8905037045478821,NEGATIVE,,0.05474814772605896,0.3664244443178177
user_160,job_4,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_552,job_103,4.0,Comment for job 398,-0.884449303150177,NEGATIVE,0.75,0.0577753484249115,0.5423326045274733
user_798,job_342,,Comment for job 399,-0.9002917408943176,NEGATIVE,,0.049854129552841187,0.3649562388658523
user_250,job_104,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_929,job_492,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_208,job_15,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_795,job_85,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_792,job_207,4.0,Comment for job 404,-0.972870945930481,NEGATIVE,0.75,0.013564527034759521,0.5290693581104278
user_645,job_23,,,0.0,NEUTRAL,,0.5,0.5
user_897,job_46,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_621,job_194,2.0,Comment for job 407,-0.9460212588310242,NEGATIVE,0.25,0.026989370584487915,0.18309681117534637
user_767,job_331,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_398,job_297,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_685,job_199,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_208,job_94,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_202,job_31,3.0,Comment for job 412,-0.9404988288879395,NEGATIVE,0.5,0.029750585556030273,0.35892517566680904
user_899,job_373,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_202,job_245,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_16,job_19,5.0,Comment for job 415,-0.8017435073852539,NEGATIVE,1.0,0.09912824630737305,0.7297384738922119
user_289,job_183,,,0.0,NEUTRAL,,0.5,0.5
user_79,job_168,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_271,job_24,,,0.0,NEUTRAL,,0.5,0.5
user_76,job_250,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_172,job_490,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_820,job_28,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_537,job_382,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_912,job_274,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_602,job_357,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_348,job_183,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_921,job_323,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_980,job_73,,,0.0,NEUTRAL,,0.5,0.5
user_651,job_54,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_510,job_404,3.0,Comment for job 429,-0.9483060240745544,NEGATIVE,0.5,0.02584698796272278,0.35775409638881683
user_929,job_64,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_934,job_288,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_153,job_120,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_941,job_230,,,0.0,NEUTRAL,,0.5,0.5
user_243,job_419,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_217,job_152,5.0,Comment for job 435,-0.770796537399292,NEGATIVE,1.0,0.114601731300354,0.7343805193901062
user_688,job_74,2.0,Comment for job 436,-0.9448621273040771,NEGATIVE,0.25,0.027568936347961426,0.18327068090438842
user_382,job_385,,,0.0,NEUTRAL,,0.5,0.5
user_881,job_294,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_787,job_389,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_709,job_324,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_160,job_195,,,0.0,NEUTRAL,,0.5,0.5
user_810,job_13,3.0,Comment for job 442,-0.9267403483390808,NEGATIVE,0.5,0.036629825830459595,0.36098894774913787
user_451,job_68,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_834,job_51,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_102,job_5,,,0.0,NEUTRAL,,0.5,0.5
user_34,job_111,1.0,Comment for job 446,-0.9209391474723816,NEGATIVE,0.0,0.039530426263809204,0.011859127879142761
user_943,job_359,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_104,job_493,,,0.0,NEUTRAL,,0.5,0.5
user_790,job_485,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_436,job_364,5.0,Comment for job 450,-0.5580356121063232,NEGATIVE,1.0,0.22098219394683838,0.7662946581840515
user_372,job_398,,Comment for job 451,-0.900607705116272,NEGATIVE,,0.049696147441864014,0.3649088442325592
user_649,job_333,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_550,job_399,,,0.0,NEUTRAL,,0.5,0.5
user_86,job_255,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_775,job_360,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_520,job_491,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_140,job_180,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_846,job_355,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_435,job_178,,,0.0,NEUTRAL,,0.5,0.5
user_523,job_137,,,0.0,NEUTRAL,,0.5,0.5
user_324,job_125,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_901,job_131,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_671,job_119,,,0.0,NEUTRAL,,0.5,0.5
user_306,job_131,4.0,Comment for job 464,-0.872290849685669,NEGATIVE,0.75,0.06385457515716553,0.5441563725471495
user_653,job_352,2.0,Comment for job 465,-0.9077436327934265,NEGATIVE,0.25,0.04612818360328674,0.188838455080986
user_246,job_293,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_968,job_119,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_19,job_9,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_66,job_424,,,0.0,NEUTRAL,,0.5,0.5
user_298,job_425,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_740,job_202,,,0.0,NEUTRAL,,0.5,0.5
user_212,job_434,,,0.0,NEUTRAL,,0.5,0.5
user_970,job_255,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_226,job_179,5.0,Comment for job 474,-0.8640927672386169,NEGATIVE,1.0,0.06795361638069153,0.7203860849142074
user_582,job_363,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_315,job_294,,Comment for job 476,-0.8950619101524353,NEGATIVE,,0.05246904492378235,0.36574071347713466
user_273,job_491,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_82,job_468,,,0.0,NEUTRAL,,0.5,0.5
user_963,job_271,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_340,job_45,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_292,job_152,2.0,Comment for job 481,-0.9284746646881104,NEGATIVE,0.25,0.035762667655944824,0.18572880029678343
user_255,job_41,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_381,job_224,,Comment for job 483,-0.9310532212257385,NEGATIVE,,0.03447338938713074,0.3603420168161392
user_684,job_60,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_446,job_82,,,0.0,NEUTRAL,,0.5,0.5
user_601,job_358,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_611,job_229,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_347,job_90,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_152,job_143,,Comment for job 489,-0.9250917434692383,NEGATIVE,,0.03745412826538086,0.3612362384796142
user_199,job_426,,,0.0,NEUTRAL,,0.5,0.5
user_503,job_329,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_983,job_384,,,0.0,NEUTRAL,,0.5,0.5
user_1,job_201,,Comment for job 493,-0.9258874654769897,NEGATIVE,,0.03705626726150513,0.3611168801784515
user_38,job_165,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_769,job_270,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_941,job_223,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_850,job_181,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_118,job_409,,,0.0,NEUTRAL,,0.5,0.5
user_310,job_70,5.0,Comment for job 499,-0.9133278727531433,NEGATIVE,1.0,0.043336063623428345,0.7130008190870285
user_697,job_26,,,0.0,NEUTRAL,,0.5,0.5
user_202,job_324,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_429,job_445,,Comment for job 502,-0.8125132918357849,NEGATIVE,,0.09374335408210754,0.37812300622463224
user_992,job_99,2.0,Comment for job 503,-0.7773509621620178,NEGATIVE,0.25,0.11132451891899109,0.2083973556756973
user_73,job_249,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_130,job_37,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_404,job_352,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_730,job_218,,Comment for job 507,-0.7947111129760742,NEGATIVE,,0.10264444351196289,0.38079333305358887
user_927,job_219,,,0.0,NEUTRAL,,0.5,0.5
user_778,job_405,3.0,Comment for job 509,-0.8131738305091858,NEGATIVE,0.5,0.0934130847454071,0.3780239254236221
user_217,job_278,,Comment for job 510,-0.8564103841781616,NEGATIVE,,0.07179480791091919,0.3715384423732757
user_372,job_387,2.0,Comment for job 511,-0.9127569794654846,NEGATIVE,0.25,0.04362151026725769,0.1880864530801773
user_584,job_26,,Comment for job 512,-0.9355822205543518,NEGATIVE,,0.0322088897228241,0.35966266691684723
user_758,job_436,,Comment for job 513,-0.9093196392059326,NEGATIVE,,0.04534018039703369,0.36360205411911006
user_129,job_102,2.0,Comment for job 514,-0.8672894835472107,NEGATIVE,0.25,0.06635525822639465,0.1949065774679184
user_660,job_245,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_864,job_357,,,0.0,NEUTRAL,,0.5,0.5
user_603,job_457,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_518,job_328,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_321,job_381,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_18,job_343,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_582,job_120,3.0,Comment for job 521,-0.8422812819480896,NEGATIVE,0.5,0.0788593590259552,0.37365780770778656
user_435,job_486,,,0.0,NEUTRAL,,0.5,0.5
user_813,job_426,,Comment for job 523,-0.9161232709884644,NEGATIVE,,0.04193836450576782,0.36258150935173034
user_660,job_353,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_398,job_141,,,0.0,NEUTRAL,,0.5,0.5
user_339,job_138,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_908,job_173,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_766,job_158,,,0.0,NEUTRAL,,0.5,0.5
user_470,job_343,1.0,Comment for job 529,-0.9050720930099487,NEGATIVE,0.0,0.047463953495025635,0.01423918604850769
user_359,job_1,,,0.0,NEUTRAL,,0.5,0.5
user_985,job_35,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_242,job_185,3.0,Comment for job 532,-0.9158722758293152,NEGATIVE,0.5,0.04206386208534241,0.3626191586256027
user_817,job_355,3.0,Comment for job 533,-0.9083836674690247,NEGATIVE,0.5,0.04580816626548767,0.36374244987964627
user_854,job_74,,,0.0,NEUTRAL,,0.5,0.5
user_824,job_108,,,0.0,NEUTRAL,,0.5,0.5
user_693,job_252,1.0,Comment for job 536,-0.8972530364990234,NEGATIVE,0.0,0.05137348175048828,0.015412044525146483
user_739,job_49,5.0,Comment for job 537,-0.90493243932724,NEGATIVE,1.0,0.047533780336380005,0.7142601341009139
user_439,job_128,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_719,job_302,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_528,job_51,,,0.0,NEUTRAL,,0.5,0.5
user_403,job_50,,,0.0,NEUTRAL,,0.5,0.5
user_279,job_127,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_807,job_474,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_203,job_427,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_871,job_98,,Comment for job 545,-0.8971242904663086,NEGATIVE,,0.0514378547668457,0.3654313564300537
user_921,job_482,5.0,Comment for job 546,-0.8932445645332336,NEGATIVE,1.0,0.05337771773338318,0.7160133153200149
user_144,job_110,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_209,job_0,5.0,Comment for job 548,-0.8871147036552429,NEGATIVE,1.0,0.05644264817237854,0.7169327944517135
user_178,job_430,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_876,job_277,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_416,job_297,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_459,job_54,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_287,job_467,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_329,job_213,,,0.0,NEUTRAL,,0.5,0.5
user_974,job_294,,Comment for job 555,-0.822218656539917,NEGATIVE,,0.0888906717300415,0.37666720151901245
user_500,job_97,3.0,Comment for job 556,-0.8894638419151306,NEGATIVE,0.5,0.05526807904243469,0.36658042371273036
user_315,job_460,,,0.0,NEUTRAL,,0.5,0.5
user_604,job_366,2.0,Comment for job 558,-0.8826486468315125,NEGATIVE,0.25,0.058675676584243774,0.19260270297527313
user_158,job_418,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_22,job_345,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_330,job_242,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_626,job_234,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_779,job_275,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_309,job_79,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_75,job_485,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_386,job_110,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_98,job_429,,,0.0,NEUTRAL,,0.5,0.5
user_937,job_494,,,0.0,NEUTRAL,,0.5,0.5
user_937,job_265,2.0,Comment for job 569,-0.9213495850563049,NEGATIVE,0.25,0.039325207471847534,0.18679756224155425
user_352,job_498,5.0,Comment for job 570,-0.7386833429336548,NEGATIVE,1.0,0.1306583285331726,0.7391974985599518
user_976,job_301,,Comment for job 571,-0.9339813590049744,NEGATIVE,,0.03300932049751282,0.3599027961492538
user_840,job_141,,,0.0,NEUTRAL,,0.5,0.5
user_0,job_179,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_158,job_247,4.0,Comment for job 574,-0.9080735445022583,NEGATIVE,0.75,0.04596322774887085,0.5387889683246612
user_361,job_367,5.0,Comment for job 575,-0.942216157913208,NEGATIVE,1.0,0.028891921043395996,0.7086675763130188
user_116,job_438,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_442,job_68,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_406,job_305,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_439,job_367,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_738,job_204,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_705,job_97,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_707,job_22,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_27,job_389,,Comment for job 583,-0.9508670568466187,NEGATIVE,,0.024566471576690674,0.35736994147300716
user_746,job_196,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_751,job_206,3.0,Comment for job 585,-0.9538459777832031,NEGATIVE,0.5,0.023077011108398438,0.35692310333251953
user_287,job_303,3.0,Comment for job 586,-0.9489235877990723,NEGATIVE,0.5,0.025538206100463867,0.35766146183013914
user_129,job_234,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_843,job_243,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_998,job_469,3.0,Comment for job 589,-0.9512882232666016,NEGATIVE,0.5,0.02435588836669922,0.35730676651000975
user_124,job_50,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_90,job_59,3.0,Comment for job 591,-0.9498512148857117,NEGATIVE,0.5,0.025074392557144165,0.3575223177671432
user_937,job_294,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_43,job_82,2.0,Comment for job 593,-0.9414631724357605,NEGATIVE,0.25,0.02926841378211975,0.18378052413463591
user_249,job_224,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_389,job_57,1.0,Comment for job 595,-0.9444513320922852,NEGATIVE,0.0,0.027774333953857422,0.008332300186157226
user_39,job_483,3.0,Comment for job 596,-0.9425712823867798,NEGATIVE,0.5,0.028714358806610107,0.358614307641983
user_308,job_139,,,0.0,NEUTRAL,,0.5,0.5
user_936,job_295,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_437,job_317,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_775,job_235,,,0.0,NEUTRAL,,0.5,0.5
user_378,job_133,2.0,Comment for job 601,-0.9226085543632507,NEGATIVE,0.25,0.038695722818374634,0.1866087168455124
user_68,job_425,4.0,Comment for job 602,-0.9189969897270203,NEGATIVE,0.75,0.04050150513648987,0.5371504515409469
user_801,job_8,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_258,job_409,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_652,job_28,,Comment for job 605,-0.917017936706543,NEGATIVE,,0.041491031646728516,0.36244730949401854
user_924,job_348,,,0.0,NEUTRAL,,0.5,0.5
user_62,job_153,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_948,job_205,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_697,job_176,5.0,Comment for job 609,-0.9144080877304077,NEGATIVE,1.0,0.04279595613479614,0.7128387868404388
user_712,job_354,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_238,job_388,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_364,job_418,5.0,Comment for job 612,-0.9337078928947449,NEGATIVE,1.0,0.033146053552627563,0.7099438160657883
user_769,job_60,1.0,Comment for job 613,-0.9294508695602417,NEGATIVE,0.0,0.03527456521987915,0.010582369565963744
user_830,job_75,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_543,job_56,3.0,Comment for job 615,-0.9337536096572876,NEGATIVE,0.5,0.0331231951713562,0.35993695855140684
user_545,job_77,2.0,Comment for job 616,-0.9327943921089172,NEGATIVE,0.25,0.03360280394554138,0.18508084118366241
user_230,job_89,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_576,job_8,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_22,job_475,,Comment for job 619,-0.9319663643836975,NEGATIVE,,0.034016817808151245,0.36020504534244535
user_6,job_146,,,0.0,NEUTRAL,,0.5,0.5
user_302,job_375,,,0.0,NEUTRAL,,0.5,0.5
user_915,job_189,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_735,job_363,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_739,job_371,,,0.0,NEUTRAL,,0.5,0.5
user_64,job_290,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_965,job_492,2.0,Comment for job 626,-0.9307244420051575,NEGATIVE,0.25,0.034637778997421265,0.18539133369922636
user_914,job_313,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_672,job_310,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_851,job_391,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_389,job_267,,Comment for job 630,-0.8466238379478455,NEGATIVE,,0.07668808102607727,0.37300642430782316
user_759,job_88,,Comment for job 631,-0.9409882426261902,NEGATIVE,,0.029505878686904907,0.35885176360607146
user_96,job_273,,,0.0,NEUTRAL,,0.5,0.5
user_786,job_349,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_444,job_94,,,0.0,NEUTRAL,,0.5,0.5
user_236,job_14,3.0,Comment for job 635,-0.9326205849647522,NEGATIVE,0.5,0.0336897075176239,0.3601069122552871
user_237,job_419,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_141,job_342,,,0.0,NEUTRAL,,0.5,0.5
user_458,job_498,,,0.0,NEUTRAL,,0.5,0.5
user_799,job_478,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_576,job_386,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_452,job_171,4.0,Comment for job 641,-0.9701173901557922,NEGATIVE,0.75,0.014941304922103882,0.5294823914766311
user_833,job_272,1.0,Comment for job 642,-0.9708888530731201,NEGATIVE,0.0,0.014555573463439941,0.004366672039031982
user_845,job_277,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_740,job_315,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_997,job_214,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_127,job_490,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_330,job_14,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
