user_id,job_id,rating_explicite,commentaire_texte_anglais,sentiment_score,sentiment_label,normalized_rating,normalized_sentiment,enhanced_rating
user_99,job_494,,,0.0,NEUTRAL,,0.5,0.5
user_601,job_224,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_109,job_279,,,0.0,NEUTRAL,,0.5,0.5
user_881,job_368,,,0.0,NEUTRAL,,0.5,0.5
user_393,job_490,5.0,Excellent communication and service. Best food & cuisine professional in Illizi.,0.9998549222946167,POSITIVE,1.0,0.9999274611473083,0.9999782383441924
user_32,job_416,5.0,Very satisfied with the Jewelry making service. Fast and efficient.,0.9998612403869629,POSITIVE,1.0,0.9999306201934814,0.9999791860580444
user_165,job_347,,,0.0,NEUTRAL,,0.5,0.5
user_84,job_125,1.0,Poor quality work in Khenchela. Would not recommend for events & celebrations jobs.,-0.9992697834968567,NEGATIVE,0.0,0.0003651082515716553,0.00010953247547149657
user_649,job_305,2.0,Completed the job as required. Standard digital services service.,0.6195754408836365,POSITIVE,0.25,0.8097877204418182,0.41793631613254545
user_393,job_452,,,0.0,NEUTRAL,,0.5,0.5
user_918,job_383,3.0,Average work for food & cuisine. Could improve on timeliness.,-0.9945437908172607,NEGATIVE,0.5,0.002728104591369629,0.35081843137741087
user_675,job_122,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_367,job_465,2.0,Service was as expected. Neither impressive nor disappointing.,0.8215858340263367,POSITIVE,0.25,0.9107929170131683,0.44823787510395047
user_653,job_193,2.0,Average work for food & cuisine. Could improve on timeliness.,-0.9945437908172607,NEGATIVE,0.25,0.002728104591369629,0.17581843137741088
user_960,job_452,,,0.0,NEUTRAL,,0.5,0.5
user_591,job_461,3.0,Service was as expected. Neither impressive nor disappointing.,0.8215858340263367,POSITIVE,0.5,0.9107929170131683,0.6232378751039505
user_487,job_78,,,0.0,NEUTRAL,,0.5,0.5
user_701,job_170,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_277,job_100,4.0,Professional and courteous. Completed the Henna art work perfectly.,0.9998797178268433,POSITIVE,0.75,0.9999398589134216,0.8249819576740264
user_80,job_293,,,0.0,NEUTRAL,,0.5,0.5
user_179,job_172,4.0,Very satisfied with the Massage therapy service. Fast and efficient.,0.9998342990875244,POSITIVE,0.75,0.9999171495437622,0.8249751448631286
user_465,job_447,,,0.0,NEUTRAL,,0.5,0.5
user_946,job_467,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_728,job_246,4.0,Very pleased with the results. Expert in Traditional hamam services with fair pricing.,0.9997887015342712,POSITIVE,0.75,0.9998943507671356,0.8249683052301406
user_579,job_156,3.0,Average work for food & cuisine. Could improve on timeliness.,-0.9945437908172607,NEGATIVE,0.5,0.002728104591369629,0.35081843137741087
user_967,job_153,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_180,job_215,3.0,Average work for handcrafts. Could improve on timeliness.,-0.9969221949577332,NEGATIVE,0.5,0.0015389025211334229,0.35046167075634
user_329,job_435,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_77,job_475,2.0,The University exam preparation service was adequate. Nothing exceptional but got the job done.,0.9953240752220154,POSITIVE,0.25,0.9976620376110077,0.4742986112833023
user_794,job_468,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_390,job_3,3.0,Reasonable quality work. Some aspects of the Home renovation could be better.,0.9920101165771484,POSITIVE,0.5,0.9960050582885742,0.6488015174865722
user_646,job_155,4.0,Exceptional skills in teaching & education. The job was completed ahead of schedule.,0.9997305274009705,POSITIVE,0.75,0.9998652637004852,0.8249595791101454
user_384,job_140,4.0,The quality of work was outstanding. I'll definitely hire again for Homemade couscous.,0.9997808337211609,POSITIVE,0.75,0.9998904168605804,0.824967125058174
user_489,job_195,,,0.0,NEUTRAL,,0.5,0.5
user_876,job_31,5.0,Professional and courteous. Completed the Painting services work perfectly.,0.9998699426651001,POSITIVE,1.0,0.99993497133255,0.999980491399765
user_786,job_370,3.0,Service was as expected. Neither impressive nor disappointing.,0.8215858340263367,POSITIVE,0.5,0.9107929170131683,0.6232378751039505
user_738,job_228,,,0.0,NEUTRAL,,0.5,0.5
user_647,job_41,3.0,The Traditional bread baking service was adequate. Nothing exceptional but got the job done.,0.9968388080596924,POSITIVE,0.5,0.9984194040298462,0.6495258212089539
user_531,job_223,1.0,Unprofessional approach to the Traditional carpet making job. Wouldn't hire again.,-0.9952503442764282,NEGATIVE,0.0,0.0023748278617858887,0.0007124483585357666
user_368,job_411,,,0.0,NEUTRAL,,0.5,0.5
user_312,job_392,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_87,job_231,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_397,job_93,4.0,Very satisfied with the Jewelry making service. Fast and efficient.,0.9998612403869629,POSITIVE,0.75,0.9999306201934814,0.8249791860580443
user_754,job_40,,,0.0,NEUTRAL,,0.5,0.5
user_197,job_249,,,0.0,NEUTRAL,,0.5,0.5
user_783,job_402,,,0.0,NEUTRAL,,0.5,0.5
user_93,job_373,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_887,job_478,,,0.0,NEUTRAL,,0.5,0.5
user_348,job_317,5.0,The quality of work was outstanding. I'll definitely hire again for Pottery services.,0.9997705817222595,POSITIVE,1.0,0.9998852908611298,0.9999655872583388
user_124,job_292,,,0.0,NEUTRAL,,0.5,0.5
user_521,job_422,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_31,job_123,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_831,job_337,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_607,job_395,,,0.0,NEUTRAL,,0.5,0.5
user_889,job_244,3.0,Completed the job as required. Standard agriculture & gardening service.,0.9724478125572205,POSITIVE,0.5,0.9862239062786102,0.6458671718835831
user_649,job_447,,,0.0,NEUTRAL,,0.5,0.5
user_292,job_321,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_505,job_499,,,0.0,NEUTRAL,,0.5,0.5
user_618,job_33,,,0.0,NEUTRAL,,0.5,0.5
user_327,job_68,5.0,Excellent communication and service. Best home services professional in Djanet.,0.9998292922973633,POSITIVE,1.0,0.9999146461486816,0.9999743938446044
user_989,job_304,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_64,job_423,2.0,Average work for handcrafts. Could improve on timeliness.,-0.9969221949577332,NEGATIVE,0.25,0.0015389025211334229,0.17546167075634
user_315,job_35,4.0,The quality of work was outstanding. I'll definitely hire again for Traditional carpet making.,0.9998363256454468,POSITIVE,0.75,0.9999181628227234,0.8249754488468168
user_774,job_118,4.0,Professional and courteous. Completed the Traditional music performance work perfectly.,0.999880313873291,POSITIVE,0.75,0.9999401569366455,0.8249820470809935
user_761,job_66,,,0.0,NEUTRAL,,0.5,0.5
user_624,job_199,,,0.0,NEUTRAL,,0.5,0.5
user_716,job_184,2.0,Acceptable service in Tizi Ouzou. Some minor issues but overall okay.,0.9967693090438843,POSITIVE,0.25,0.9983846545219421,0.47451539635658263
user_624,job_258,,,0.0,NEUTRAL,,0.5,0.5
user_909,job_130,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_281,job_434,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_395,job_211,3.0,Reasonable quality work. Some aspects of the Plumbing repairs could be better.,0.9740654826164246,POSITIVE,0.5,0.9870327413082123,0.6461098223924637
user_774,job_391,2.0,Acceptable service in Skikda. Some minor issues but overall okay.,0.9988127946853638,POSITIVE,0.25,0.9994063973426819,0.47482191920280453
user_129,job_316,5.0,The quality of work was outstanding. I'll definitely hire again for Furniture transport.,0.999799907207489,POSITIVE,1.0,0.9998999536037445,0.9999699860811233
user_936,job_392,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_501,job_434,5.0,Excellent communication and service. Best maintenance & repairs professional in Mila.,0.9998072981834412,POSITIVE,1.0,0.9999036490917206,0.9999710947275161
user_878,job_499,,,0.0,NEUTRAL,,0.5,0.5
user_166,job_88,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_553,job_240,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_297,job_97,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_987,job_345,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_391,job_97,,,0.0,NEUTRAL,,0.5,0.5
user_58,job_178,,,0.0,NEUTRAL,,0.5,0.5
user_902,job_126,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_270,job_441,3.0,Average work for home services. Could improve on timeliness.,-0.9956821203231812,NEGATIVE,0.5,0.002158939838409424,0.3506476819515228
user_661,job_271,2.0,The University exam preparation service was adequate. Nothing exceptional but got the job done.,0.9953240752220154,POSITIVE,0.25,0.9976620376110077,0.4742986112833023
user_203,job_44,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_21,job_87,,,0.0,NEUTRAL,,0.5,0.5
user_946,job_310,5.0,The quality of work was outstanding. I'll definitely hire again for Agricultural consulting.,0.9997778534889221,POSITIVE,1.0,0.9998889267444611,0.9999666780233383
user_484,job_158,1.0,Unsatisfactory result for Pottery services. Several problems after completion.,-0.9996907711029053,NEGATIVE,0.0,0.00015461444854736328,4.638433456420898e-05
user_429,job_200,5.0,Excellent communication and service. Best digital services professional in Djanet.,0.9998369216918945,POSITIVE,1.0,0.9999184608459473,0.999975538253784
user_39,job_452,,,0.0,NEUTRAL,,0.5,0.5
user_65,job_470,4.0,Exceptional skills in events & celebrations. The job was completed ahead of schedule.,0.9996767044067383,POSITIVE,0.75,0.9998383522033691,0.8249515056610106
user_228,job_92,4.0,Exceptional skills in beauty & wellness. The job was completed ahead of schedule.,0.9997691512107849,POSITIVE,0.75,0.9998845756053925,0.8249653726816176
user_512,job_155,4.0,Exceptional skills in teaching & education. The job was completed ahead of schedule.,0.9997305274009705,POSITIVE,0.75,0.9998652637004852,0.8249595791101454
user_584,job_441,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_516,job_6,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_534,job_234,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_795,job_363,,,0.0,NEUTRAL,,0.5,0.5
user_928,job_117,4.0,Very pleased with the results. Expert in Homemade couscous with fair pricing.,0.9998227953910828,POSITIVE,0.75,0.9999113976955414,0.8249734193086623
user_585,job_293,5.0,The quality of work was outstanding. I'll definitely hire again for Traditional music performance.,0.9998600482940674,POSITIVE,1.0,0.9999300241470337,0.99997900724411
user_913,job_301,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_517,job_364,5.0,Exceptional skills in agriculture & gardening. The job was completed ahead of schedule.,0.9996532201766968,POSITIVE,1.0,0.9998266100883484,0.9999479830265044
user_367,job_303,2.0,Service was as expected. Neither impressive nor disappointing.,0.8215858340263367,POSITIVE,0.25,0.9107929170131683,0.44823787510395047
user_302,job_476,,,0.0,NEUTRAL,,0.5,0.5
user_240,job_155,4.0,Excellent service for French language lessons. Very professional and punctual.,0.9997765421867371,POSITIVE,0.75,0.9998882710933685,0.8249664813280104
user_776,job_370,4.0,Exceptional skills in home services. The job was completed ahead of schedule.,0.9995953440666199,POSITIVE,0.75,0.9997976720333099,0.8249393016099928
user_397,job_485,5.0,The quality of work was outstanding. I'll definitely hire again for Garden maintenance.,0.9998137354850769,POSITIVE,1.0,0.9999068677425385,0.9999720603227615
user_558,job_471,,,0.0,NEUTRAL,,0.5,0.5
user_571,job_56,4.0,Professional and courteous. Completed the Traditional pastry making work perfectly.,0.9998717308044434,POSITIVE,0.75,0.9999358654022217,0.8249807596206664
user_998,job_405,4.0,Excellent communication and service. Best food & cuisine professional in Ouargla.,0.9998519420623779,POSITIVE,0.75,0.999925971031189,0.8249777913093566
user_878,job_124,4.0,Very satisfied with the Electronics repair service. Fast and efficient.,0.9998018145561218,POSITIVE,0.75,0.9999009072780609,0.8249702721834182
user_320,job_444,3.0,Service was as expected. Neither impressive nor disappointing.,0.8215858340263367,POSITIVE,0.5,0.9107929170131683,0.6232378751039505
user_217,job_167,,,0.0,NEUTRAL,,0.5,0.5
user_285,job_399,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_901,job_43,2.0,Decent work but took longer than expected for Homemade couscous completion.,-0.9586172103881836,NEGATIVE,0.25,0.020691394805908203,0.18120741844177246
user_185,job_8,,,0.0,NEUTRAL,,0.5,0.5
user_796,job_367,,,0.0,NEUTRAL,,0.5,0.5
user_485,job_180,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_200,job_53,4.0,The quality of work was outstanding. I'll definitely hire again for Traditional hamam services.,0.9997761845588684,POSITIVE,0.75,0.9998880922794342,0.8249664276838302
user_7,job_186,4.0,Great work in Timimoun! Would recommend to others looking for digital services services.,0.9990371465682983,POSITIVE,0.75,0.9995185732841492,0.8248555719852446
user_103,job_393,4.0,Very satisfied with the Computer skills training service. Fast and efficient.,0.9998273849487305,POSITIVE,0.75,0.9999136924743652,0.8249741077423094
user_863,job_364,4.0,Excellent service for Plant care. Very professional and punctual.,0.999776303768158,POSITIVE,0.75,0.999888151884079,0.8249664455652236
user_335,job_34,4.0,Excellent communication and service. Best agriculture & gardening professional in El M'Ghair.,0.9998494386672974,POSITIVE,0.75,0.9999247193336487,0.8249774158000944
user_38,job_212,2.0,Fair price for the quality. Average digital services service provider in Alger.,-0.764859139919281,NEGATIVE,0.25,0.1175704300403595,0.21027112901210784
user_442,job_70,,,0.0,NEUTRAL,,0.5,0.5
user_41,job_105,4.0,Very pleased with the results. Expert in Homemade couscous with fair pricing.,0.9998227953910828,POSITIVE,0.75,0.9999113976955414,0.8249734193086623
user_716,job_419,5.0,Excellent communication and service. Best teaching & education professional in El Oued.,0.9998548030853271,POSITIVE,1.0,0.9999274015426636,0.9999782204627989
user_784,job_382,2.0,The Plant care service was adequate. Nothing exceptional but got the job done.,0.997612476348877,POSITIVE,0.25,0.9988062381744385,0.4746418714523315
user_304,job_262,2.0,Acceptable service in Tébessa. Some minor issues but overall okay.,0.9989111423492432,POSITIVE,0.25,0.9994555711746216,0.47483667135238644
user_577,job_144,4.0,Exceptional skills in digital services. The job was completed ahead of schedule.,0.999506950378418,POSITIVE,0.75,0.999753475189209,0.8249260425567626
user_480,job_441,,,0.0,NEUTRAL,,0.5,0.5
user_855,job_319,1.0,Poor quality work in Illizi. Would not recommend for digital services jobs.,-0.9993643164634705,NEGATIVE,0.0,0.0003178417682647705,9.535253047943115e-05
user_821,job_25,,,0.0,NEUTRAL,,0.5,0.5
user_483,job_185,,,0.0,NEUTRAL,,0.5,0.5
user_664,job_176,,,0.0,NEUTRAL,,0.5,0.5
user_11,job_315,,,0.0,NEUTRAL,,0.5,0.5
user_888,job_355,,,0.0,NEUTRAL,,0.5,0.5
user_604,job_216,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_939,job_280,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_685,job_437,4.0,Very satisfied with the Home hairdressing service. Fast and efficient.,0.9997712969779968,POSITIVE,0.75,0.9998856484889984,0.8249656945466994
user_940,job_142,5.0,Professional and courteous. Completed the Event decoration work perfectly.,0.999873161315918,POSITIVE,1.0,0.999936580657959,0.9999809741973876
user_587,job_247,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_374,job_242,,,0.0,NEUTRAL,,0.5,0.5
user_757,job_142,3.0,Reasonable quality work. Some aspects of the Event decoration could be better.,0.994428277015686,POSITIVE,0.5,0.997214138507843,0.6491642415523529
user_910,job_70,,,0.0,NEUTRAL,,0.5,0.5
user_83,job_60,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_941,job_215,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_988,job_45,5.0,Great work in Constantine! Would recommend to others looking for beauty & wellness services.,0.9995704293251038,POSITIVE,1.0,0.9997852146625519,0.9999355643987655
user_661,job_164,4.0,Excellent communication and service. Best events & celebrations professional in Khenchela.,0.9998683929443359,POSITIVE,0.75,0.999934196472168,0.8249802589416503
user_309,job_252,5.0,Very satisfied with the Science tutoring service. Fast and efficient.,0.9998420476913452,POSITIVE,1.0,0.9999210238456726,0.9999763071537018
user_549,job_462,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_53,job_84,,,0.0,NEUTRAL,,0.5,0.5
user_947,job_16,,,0.0,NEUTRAL,,0.5,0.5
user_692,job_136,2.0,Reasonable quality work. Some aspects of the Wedding planning could be better.,0.9955451488494873,POSITIVE,0.25,0.9977725744247437,0.4743317723274231
user_59,job_477,,,0.0,NEUTRAL,,0.5,0.5
user_340,job_497,4.0,Very satisfied with the City tours service. Fast and efficient.,0.9998530149459839,POSITIVE,0.75,0.9999265074729919,0.8249779522418974
user_362,job_229,5.0,The quality of work was outstanding. I'll definitely hire again for Car mechanics.,0.9998433589935303,POSITIVE,1.0,0.9999216794967651,0.9999765038490295
user_577,job_302,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_153,job_255,,,0.0,NEUTRAL,,0.5,0.5
user_532,job_253,2.0,Completed the job as required. Standard teaching & education service.,0.9877504706382751,POSITIVE,0.25,0.9938752353191376,0.47316257059574124
user_189,job_258,5.0,Exceptional skills in food & cuisine. The job was completed ahead of schedule.,0.9996768236160278,POSITIVE,1.0,0.9998384118080139,0.9999515235424041
user_208,job_299,,,0.0,NEUTRAL,,0.5,0.5
user_862,job_319,,,0.0,NEUTRAL,,0.5,0.5
user_996,job_478,,,0.0,NEUTRAL,,0.5,0.5
user_621,job_107,4.0,Excellent communication and service. Best agriculture & gardening professional in Blida.,0.9998557567596436,POSITIVE,0.75,0.9999278783798218,0.8249783635139465
user_400,job_182,,,0.0,NEUTRAL,,0.5,0.5
user_508,job_199,2.0,Average work for food & cuisine. Could improve on timeliness.,-0.9945437908172607,NEGATIVE,0.25,0.002728104591369629,0.17581843137741088
user_1,job_13,5.0,Very pleased with the results. Expert in Manicure & pedicure with fair pricing.,0.9998462200164795,POSITIVE,1.0,0.9999231100082397,0.9999769330024719
user_547,job_277,3.0,Average work for transportation. Could improve on timeliness.,-0.9976446032524109,NEGATIVE,0.5,0.0011776983737945557,0.35035330951213833
user_758,job_417,,,0.0,NEUTRAL,,0.5,0.5
user_583,job_178,4.0,Excellent service for E-commerce setup. Very professional and punctual.,0.9997426867485046,POSITIVE,0.75,0.9998713433742523,0.8249614030122756
user_186,job_226,4.0,Professional and courteous. Completed the Cooking lessons work perfectly.,0.999862790107727,POSITIVE,0.75,0.9999313950538635,0.824979418516159
user_958,job_330,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_694,job_476,,,0.0,NEUTRAL,,0.5,0.5
user_669,job_63,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_519,job_348,,,0.0,NEUTRAL,,0.5,0.5
user_421,job_444,4.0,Exceptional skills in events & celebrations. The job was completed ahead of schedule.,0.9996767044067383,POSITIVE,0.75,0.9998383522033691,0.8249515056610106
user_753,job_80,3.0,Acceptable service in Relizane. Some minor issues but overall okay.,0.9987706542015076,POSITIVE,0.5,0.9993853271007538,0.649815598130226
user_574,job_338,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_651,job_257,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_171,job_265,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_833,job_55,5.0,The quality of work was outstanding. I'll definitely hire again for Catering for special events.,0.9998239874839783,POSITIVE,1.0,0.9999119937419891,0.9999735981225967
user_867,job_485,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_294,job_43,5.0,Excellent communication and service. Best food & cuisine professional in In Salah.,0.9998546838760376,POSITIVE,1.0,0.9999273419380188,0.9999782025814056
user_743,job_11,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_497,job_130,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_369,job_432,,,0.0,NEUTRAL,,0.5,0.5
user_180,job_128,3.0,The Olive harvesting service was adequate. Nothing exceptional but got the job done.,0.997318685054779,POSITIVE,0.5,0.9986593425273895,0.6495978027582168
user_966,job_400,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_464,job_429,3.0,Completed the job as required. Standard transportation service.,0.9618746638298035,POSITIVE,0.5,0.9809373319149017,0.6442811995744705
user_764,job_447,3.0,Acceptable service in Touggourt. Some minor issues but overall okay.,0.9985948204994202,POSITIVE,0.5,0.9992974102497101,0.6497892230749129
user_51,job_200,5.0,Very pleased with the results. Expert in Mobile app development with fair pricing.,0.9998289346694946,POSITIVE,1.0,0.9999144673347473,0.9999743402004242
user_226,job_116,3.0,Service was as expected. Neither impressive nor disappointing.,0.8215858340263367,POSITIVE,0.5,0.9107929170131683,0.6232378751039505
user_654,job_373,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_134,job_306,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_504,job_39,5.0,Very pleased with the results. Expert in Car mechanics with fair pricing.,0.9998596906661987,POSITIVE,1.0,0.9999298453330994,0.9999789535999297
user_647,job_136,3.0,Fair price for the quality. Average events & celebrations service provider in Sidi Bel Abbès.,-0.6612349152565002,NEGATIVE,0.5,0.16938254237174988,0.40081476271152494
user_941,job_318,,,0.0,NEUTRAL,,0.5,0.5
user_236,job_446,3.0,Acceptable service in Tipaza. Some minor issues but overall okay.,0.9982998967170715,POSITIVE,0.5,0.9991499483585358,0.6497449845075607
user_575,job_170,4.0,Excellent communication and service. Best home services professional in Blida.,0.9998373985290527,POSITIVE,0.75,0.9999186992645264,0.8249756097793578
user_23,job_59,,,0.0,NEUTRAL,,0.5,0.5
user_487,job_229,4.0,Very pleased with the results. Expert in Car mechanics with fair pricing.,0.9998596906661987,POSITIVE,0.75,0.9999298453330994,0.8249789535999297
user_843,job_455,5.0,Great work in Constantine! Would recommend to others looking for teaching & education services.,0.9993306398391724,POSITIVE,1.0,0.9996653199195862,0.9998995959758759
user_247,job_486,3.0,Completed the job as required. Standard transportation service.,0.9618746638298035,POSITIVE,0.5,0.9809373319149017,0.6442811995744705
user_976,job_407,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_703,job_258,,,0.0,NEUTRAL,,0.5,0.5
user_948,job_175,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_532,job_345,,,0.0,NEUTRAL,,0.5,0.5
user_639,job_452,,,0.0,NEUTRAL,,0.5,0.5
user_743,job_53,1.0,Very late and poor quality work. Avoid for beauty & wellness needs.,-0.9993897676467896,NEGATIVE,0.0,0.0003051161766052246,9.153485298156739e-05
user_193,job_335,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_582,job_394,,,0.0,NEUTRAL,,0.5,0.5
user_63,job_179,5.0,Excellent communication and service. Best events & celebrations professional in Blida.,0.9998621940612793,POSITIVE,1.0,0.9999310970306396,0.9999793291091919
user_757,job_198,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_40,job_250,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_820,job_91,5.0,Great work in Tizi Ouzou! Would recommend to others looking for events & celebrations services.,0.9986431002616882,POSITIVE,1.0,0.9993215501308441,0.9997964650392532
user_815,job_261,2.0,Service was as expected. Neither impressive nor disappointing.,0.8215858340263367,POSITIVE,0.25,0.9107929170131683,0.44823787510395047
user_355,job_135,,,0.0,NEUTRAL,,0.5,0.5
user_844,job_254,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_278,job_189,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_867,job_334,,,0.0,NEUTRAL,,0.5,0.5
user_486,job_60,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_780,job_412,,,0.0,NEUTRAL,,0.5,0.5
user_520,job_29,,,0.0,NEUTRAL,,0.5,0.5
user_610,job_259,4.0,Very satisfied with the Painting services service. Fast and efficient.,0.9998242259025574,POSITIVE,0.75,0.9999121129512787,0.8249736338853835
user_352,job_322,2.0,Reasonable quality work. Some aspects of the Home chef services could be better.,0.9888103008270264,POSITIVE,0.25,0.9944051504135132,0.47332154512405394
user_104,job_447,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_411,job_370,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_358,job_342,,,0.0,NEUTRAL,,0.5,0.5
user_734,job_406,2.0,Completed the job as required. Standard food & cuisine service.,0.9896121621131897,POSITIVE,0.25,0.9948060810565948,0.47344182431697845
user_581,job_386,,,0.0,NEUTRAL,,0.5,0.5
user_21,job_151,,,0.0,NEUTRAL,,0.5,0.5
user_180,job_365,5.0,The quality of work was outstanding. I'll definitely hire again for Science tutoring.,0.9998290538787842,POSITIVE,1.0,0.9999145269393921,0.9999743580818176
user_42,job_73,,,0.0,NEUTRAL,,0.5,0.5
user_532,job_137,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_980,job_479,4.0,Great work in Blida! Would recommend to others looking for food & cuisine services.,0.9992772936820984,POSITIVE,0.75,0.9996386468410492,0.8248915940523147
user_940,job_189,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_407,job_262,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_586,job_74,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_757,job_144,,,0.0,NEUTRAL,,0.5,0.5
user_705,job_335,3.0,Completed the job as required. Standard agriculture & gardening service.,0.9724478125572205,POSITIVE,0.5,0.9862239062786102,0.6458671718835831
user_365,job_178,,,0.0,NEUTRAL,,0.5,0.5
user_479,job_329,3.0,Completed the job as required. Standard digital services service.,0.6195754408836365,POSITIVE,0.5,0.8097877204418182,0.5929363161325454
user_532,job_250,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_925,job_361,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_258,job_368,2.0,Fair price for the quality. Average agriculture & gardening service provider in In Salah.,0.8719086050987244,POSITIVE,0.25,0.9359543025493622,0.45578629076480864
user_917,job_211,,,0.0,NEUTRAL,,0.5,0.5
user_308,job_293,5.0,Very pleased with the results. Expert in Traditional music performance with fair pricing.,0.9998524188995361,POSITIVE,1.0,0.9999262094497681,0.9999778628349303
user_28,job_278,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_810,job_345,3.0,Reasonable quality work. Some aspects of the Delivery services could be better.,0.9942339062690735,POSITIVE,0.5,0.9971169531345367,0.6491350859403611
user_730,job_470,5.0,Exceptional skills in events & celebrations. The job was completed ahead of schedule.,0.9996767044067383,POSITIVE,1.0,0.9998383522033691,0.9999515056610107
user_766,job_50,5.0,Professional and courteous. Completed the Painting services work perfectly.,0.9998699426651001,POSITIVE,1.0,0.99993497133255,0.999980491399765
user_282,job_231,,,0.0,NEUTRAL,,0.5,0.5
user_674,job_139,5.0,Exceptional skills in teaching & education. The job was completed ahead of schedule.,0.9997305274009705,POSITIVE,1.0,0.9998652637004852,0.9999595791101454
user_721,job_52,,,0.0,NEUTRAL,,0.5,0.5
user_953,job_482,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_292,job_428,4.0,Great work in Laghouat! Would recommend to others looking for food & cuisine services.,0.9984105825424194,POSITIVE,0.75,0.9992052912712097,0.8247615873813627
user_1,job_11,5.0,The quality of work was outstanding. I'll definitely hire again for Event photography.,0.9998438358306885,POSITIVE,1.0,0.9999219179153442,0.9999765753746033
user_785,job_66,,,0.0,NEUTRAL,,0.5,0.5
user_637,job_182,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_247,job_70,5.0,Excellent communication and service. Best handcrafts professional in Tiaret.,0.9998199343681335,POSITIVE,1.0,0.9999099671840668,0.9999729901552199
